58,-79,3,0
4,-1,3,0
94,-120,2,0
29,-38,2,0
34,-45,2,0
32,-41,3,0
31,-38,3,0
80,-104,2,0
61,-75,2,0
9,-13,2,0
49,-63,2,0
30,-36,2,0
1,-2,3,0
3,-2,2,0
74,-92,2,0
57,-71,2,0
31,-36,3,0
92,-118,3,0
68,-85,3,0
7,-3,3,0
41,-49,3,0
16,-19,3,0
6,-12,3,0
93,-113,3,0
36,-45,2,0
91,-120,3,0
83,-103,3,0
9,-8,3,0
75,-96,2,0
77,-100,2,0
51,-62,3,0
72,-89,2,0
66,-83,2,0
27,-30,2,0
2,0,2,0
14,-15,3,0
13,-17,2,0
44,-58,2,0
79,-101,3,0
65,-80,2,0
53,-66,2,0
8,-5,3,0
41,-51,2,0
88,-111,2,0
26,-31,3,0
51,-66,2,0
94,-120,2,0
43,-57,3,0
61,-74,3,0
98,-127,2,0
84,-108,2,0
21,-23,2,0
50,-70,3,0
80,-104,3,0
93,-118,2,0
4,-5,3,0
14,-16,2,0
33,-42,2,0
94,-122,2,1
17,197,19,0
41,456,37,0
16,142,35,0
56,597,18,0
19,197,21,0
95,1028,22,0
15,159,42,0
37,355,40,0
83,959,32,0
9,87,22,0
0,22,31,0
90,1036,35,0
25,266,34,0
49,578,36,0
59,610,39,0
28,310,22,0
37,404,37,0
69,803,38,0
12,77,42,0
89,1007,24,0
59,656,21,0
70,775,43,0
40,449,16,0
96,967,41,0
48,534,24,0
38,431,27,0
89,1012,34,0
49,592,31,0
23,274,16,0
61,659,34,0
84,936,31,0
74,807,25,0
75,811,28,0
96,1046,36,0
67,725,38,0
38,465,42,0
60,679,16,0
38,444,28,0
56,616,23,0
82,920,33,0
25,233,31,0
42,414,37,0
57,607,42,0
17,204,25,0
13,191,36,0
19,236,21,0
67,758,38,0
46,509,20,0
88,1005,26,0
78,869,27,0
13,184,16,0
37,458,38,0
96,1039,29,0
38,452,27,0
72,854,42,0
74,833,41,0
53,597,34,0
93,1032,23,0
4,24,36,0
36,382,27,0
68,758,22,0
15,171,36,0
29,335,18,0
83,924,27,0
59,666,20,0
60,659,34,0
22,342,43,0
95,1088,34,0
23,259,15,0
71,824,36,0
44,491,33,0
75,847,18,0
57,662,18,0
90,992,33,0
68,758,39,0
70,851,37,0
61,674,34,0
58,626,41,0
98,1059,24,0
5,39,20,0
86,949,38,0
96,1076,15,0
50,635,31,0
46,477,19,0
17,220,39,0
23,247,34,0
64,738,41,0
10,93,26,0
73,806,16,0
0,-37,34,0
11,231,34,0
92,1008,22,0
8,110,26,0
35,367,31,0
69,769,29,0
75,890,25,0
77,873,16,0
90,962,30,0
40,482,28,0
49,538,18,0
81,884,25,0
22,328,30,0
48,561,41,0
73,721,44,0
4,104,22,0
8,69,20,0
43,498,34,0
40,447,31,0
59,684,42,0
44,560,25,0
75,815,25,0
13,134,35,0
60,661,20,0
35,420,17,0
23,206,44,0
28,288,27,0
17,212,22,0
5,69,34,0
55,561,29,0
42,428,34,0
54,616,39,0
31,434,34,0
32,378,41,0
8,91,22,0
54,646,25,0
76,851,44,0
14,134,38,0
88,941,37,0
80,927,32,0
89,1019,18,0
25,300,27,0
19,217,19,0
3,33,28,0
11,141,30,0
60,653,44,0
68,766,18,0
62,655,44,0
9,98,33,0
71,827,40,0
12,167,28,0
41,535,44,0
7,87,37,0
61,702,33,0
98,1101,29,0
62,691,18,0
67,762,38,0
46,534,20,0
31,371,26,0
60,630,29,0
24,282,28,0
49,582,34,0
14,153,31,0
18,224,25,0
29,323,25,0
85,874,44,0
90,948,28,0
38,445,29,0
43,502,43,0
40,461,26,0
82,944,41,0
25,311,36,0
93,1041,33,0
8,91,25,0
34,392,31,0
0,60,30,0
48,547,20,0
7,102,27,0
55,611,15,0
95,1018,31,0
63,716,36,0
42,486,44,0
35,387,44,0
14,228,41,0
30,305,43,0
26,274,16,0
48,574,39,0
72,822,16,0
90,1008,24,0
50,590,44,0
17,190,15,0
36,435,39,0
97,1100,44,0
10,145,29,0
86,945,23,0
39,406,44,0
70,809,29,0
16,180,16,0
4,81,19,0
80,910,27,0
6,74,43,0
30,383,22,0
24,266,22,0
94,1021,28,0
4,44,21,0
96,1074,27,0
93,1073,42,0
41,432,39,0
90,991,17,0
99,1101,17,0
88,952,41,0
30,353,37,0
36,406,32,0
33,349,42,0
89,1001,18,0
77,867,24,0
58,643,24,0
12,174,40,0
36,368,43,0
73,796,37,0
27,311,32,0
99,1154,39,0
2,48,15,0
49,568,44,0
12,74,39,0
68,765,44,0
50,567,42,0
17,179,23,0
6,57,28,0
73,821,29,0
3,51,31,0
57,629,41,0
20,234,25,0
78,863,34,0
76,848,17,0
40,478,34,0
34,380,30,0
23,234,44,0
91,1057,27,0
55,587,39,0
21,281,24,0
39,440,44,0
52,550,43,0
50,541,26,0
89,1000,30,0
19,251,16,0
45,531,35,0
51,564,40,0
47,539,22,0
5,94,27,0
40,446,31,0
22,149,43,0
21,247,29,1
52,387,5,0
64,463,2,0
39,249,6,0
90,620,3,0
23,160,5,0
30,195,5,0
95,642,5,0
83,622,6,0
46,355,7,0
35,246,3,0
55,392,2,0
76,533,3,0
0,8,6,0
66,493,3,0
23,197,4,0
50,379,6,0
1,61,7,0
15,146,6,0
54,372,3,0
1,-9,6,0
1,2,6,0
82,578,7,0
56,374,7,0
60,425,4,0
99,676,3,0
91,668,5,0
1,10,5,0
64,477,6,0
56,342,6,0
54,376,3,0
53,431,7,0
65,490,5,0
6,63,5,0
43,296,3,0
72,538,4,0
35,254,3,0
61,457,6,0
67,423,7,0
66,457,5,0
33,220,4,0
55,395,4,0
71,541,6,0
16,125,3,0
49,350,7,0
28,199,5,0
24,185,5,0
30,201,7,0
49,352,4,0
90,618,3,0
55,405,5,0
24,177,5,0
20,116,6,0
4,92,6,0
1,26,6,0
78,544,5,0
51,368,3,0
13,85,7,0
78,559,7,0
26,191,7,0
77,553,4,0
55,379,5,0
39,295,6,0
64,455,3,0
21,169,6,0
59,409,6,0
41,288,3,0
53,395,5,0
81,579,5,0
23,181,5,0
30,186,5,0
29,223,6,0
4,36,6,0
34,261,5,0
17,137,2,0
20,158,3,0
39,252,6,0
36,233,5,0
80,563,5,0
97,666,6,0
7,34,6,0
70,534,7,0
74,542,4,0
61,441,4,0
78,581,3,0
68,482,7,0
63,465,3,0
62,474,3,0
28,235,6,0
75,561,5,0
78,537,5,0
90,639,5,0
29,259,4,0
87,685,7,0
29,233,6,0
2,15,6,0
60,429,5,0
18,67,5,0
85,629,4,0
95,688,4,0
42,316,4,0
78,535,4,0
96,673,6,0
26,204,3,0
13,119,6,0
95,678,7,0
15,82,3,0
5,80,5,0
83,571,3,0
7,52,4,0
65,449,2,0
84,586,5,0
81,511,6,0
58,348,7,0
85,565,6,0
85,606,3,0
61,432,2,0
33,258,4,0
14,119,4,0
5,-4,6,0
99,656,7,0
20,151,4,0
53,368,4,0
57,423,2,0
35,272,6,0
85,621,6,0
55,417,5,0
14,113,3,0
47,348,6,0
17,90,7,0
54,416,6,0
66,527,5,0
53,383,6,0
85,591,4,0
45,352,4,0
62,454,3,0
10,94,4,0
70,504,5,0
84,571,5,0
28,249,4,0
62,431,6,0
45,288,4,0
65,465,3,0
17,110,7,0
0,19,3,0
15,69,6,0
55,403,6,0
33,209,7,0
54,348,6,0
44,299,4,0
59,407,6,0
14,106,5,0
17,80,6,0
18,108,3,0
12,70,3,0
1,-32,6,0
48,337,4,0
19,160,3,0
83,592,3,0
47,334,4,0
15,96,4,0
77,555,5,0
74,536,5,0
59,450,6,0
78,539,5,0
95,679,6,0
46,306,4,0
15,108,5,0
82,581,7,0
14,125,4,0
15,96,4,0
17,128,2,0
76,538,7,0
28,183,6,0
84,551,6,0
38,293,5,0
91,630,5,0
35,242,3,0
13,69,6,0
99,675,6,0
7,31,4,0
13,76,5,0
46,339,4,0
67,474,3,0
5,57,3,0
47,426,6,0
97,692,5,0
74,487,5,0
2,1,5,0
83,597,5,0
55,408,5,0
45,292,5,0
70,500,4,0
75,525,4,0
58,472,7,0
72,518,2,0
16,120,7,0
82,566,2,0
53,355,3,0
61,443,6,0
31,257,6,0
76,534,6,0
75,521,2,0
66,486,3,0
25,187,6,0
50,346,4,0
90,648,5,0
30,185,7,0
51,357,6,0
19,155,5,0
40,298,6,0
32,185,4,0
98,693,4,0
95,701,7,0
40,288,6,0
39,299,5,0
84,643,3,0
91,606,6,0
1,-3,5,0
85,577,7,0
28,202,3,0
39,279,6,0
6,19,4,0
38,288,3,0
64,412,5,0
19,153,4,0
57,420,4,0
24,184,4,0
55,387,4,0
21,169,5,0
76,530,3,0
90,648,4,0
44,232,7,0
9,61,4,0
16,149,4,0
90,637,7,0
60,364,7,0
27,173,3,0
60,387,6,0
80,592,5,0
66,460,3,0
7,42,3,0
80,606,5,0
89,626,4,0
56,435,5,0
64,448,5,0
86,588,5,0
63,463,6,0
88,632,6,0
50,381,7,0
54,443,6,0
91,701,6,0
20,126,4,0
89,652,3,0
83,588,6,0
43,352,5,0
33,227,5,0
47,334,3,0
87,631,3,0
46,326,5,0
23,182,2,0
18,134,3,0
79,581,4,0
4,43,2,0
9,95,4,0
81,575,3,0
1,-6,3,0
61,482,6,0
52,369,6,0
40,332,5,0
70,453,6,0
86,608,2,0
30,192,3,0
47,296,6,0
13,133,5,0
91,660,3,0
50,376,5,0
66,458,7,0
41,302,4,0
36,258,5,0
30,214,4,0
10,-12,7,0
19,168,7,0
97,697,3,0
58,378,5,0
38,290,5,0
57,409,2,0
74,516,4,0
1,4,4,0
5,38,2,0
62,495,4,0
63,442,3,0
33,260,3,0
54,382,5,0
22,215,7,0
47,315,7,0
26,194,4,0
28,177,4,0
63,461,4,0
94,665,5,0
95,689,6,0
64,475,6,0
74,542,2,0
60,402,4,0
54,402,4,0
95,683,5,0
31,282,6,0
29,235,5,0
41,305,4,0
66,459,4,0
53,403,6,0
64,481,7,0
16,108,3,0
21,158,3,0
27,179,3,0
39,291,3,0
53,379,3,0
5,6,5,0
28,239,6,0
3,-9,6,0
3,63,4,0
91,647,2,0
85,574,3,0
68,519,5,0
31,244,7,0
53,371,4,0
68,467,5,0
84,593,4,0
48,331,5,0
22,181,3,0
83,565,4,0
4,-41,6,0
30,200,7,0
40,274,6,0
44,340,5,0
14,98,4,0
28,257,6,0
2,11,3,0
46,330,3,0
44,339,4,0
6,3,7,0
24,206,4,0
67,467,3,0
67,479,4,0
52,382,3,0
29,232,5,0
7,59,5,0
30,242,7,0
17,141,4,0
54,396,2,0
67,467,4,0
0,-20,6,0
6,46,2,0
23,164,5,0
76,541,5,0
36,284,4,0
44,301,4,0
44,323,6,0
24,176,3,0
41,263,4,0
88,582,6,0
26,242,7,0
12,111,6,0
68,451,4,0
0,-4,2,0
26,180,3,0
5,60,7,0
96,678,3,0
10,100,7,0
58,426,4,0
24,212,6,0
85,607,3,0
29,182,6,0
3,29,5,0
73,521,4,0
1,23,6,0
69,426,6,0
34,212,6,0
76,521,6,0
77,583,5,0
65,468,5,0
21,132,4,0
49,291,7,0
61,452,6,0
97,699,5,0
36,273,5,0
80,566,5,0
21,154,5,0
57,405,7,0
29,242,7,0
57,426,5,0
83,596,4,0
5,40,4,0
36,221,3,0
36,309,5,0
16,131,5,0
7,61,4,0
75,523,3,0
65,488,5,0
2,21,4,0
3,20,3,0
54,388,3,0
80,551,3,0
76,564,6,0
81,582,4,0
29,218,3,0
11,74,6,0
19,124,5,0
82,576,4,0
25,185,3,0
98,656,5,0
44,357,3,0
74,506,3,0
11,58,7,0
36,272,3,0
96,661,4,0
11,89,3,0
46,311,4,0
46,332,6,0
45,334,6,0
32,243,6,0
79,562,6,0
26,123,5,0
31,197,4,0
34,291,5,0
59,461,5,0
15,135,6,0
23,178,4,0
72,521,4,0
67,490,4,0
56,377,7,0
1,28,4,0
42,285,3,0
72,481,3,0
21,151,6,0
96,681,6,0
93,660,4,0
61,415,3,0
58,402,6,0
35,228,3,0
19,190,6,0
78,606,4,0
79,579,2,1
